# ts(s),tx, ty, tz, qx, qy, qz, qw 
88.6414,-122.53375929,112.39816736,4.0,0.9776794672994468,0.0,0.0,0.21010202098283096
88.74508,-121.76414704999999,112.71537766,3.99923807,0.9838071533521315,0.0004221338608731847,-0.007271525316961713,0.17908219268186257
88.84889,-120.95192370000001,112.99378171000001,4.002602309999999,0.9886630955450493,0.0021068762365757934,-0.003946329727146414,0.15008421323206989
88.95255,-120.09598586,113.23558521000001,3.99589155,0.9922162962664618,-0.002359258639697135,0.002686613819195981,0.12447504741160977
89.05617,-119.19541191,113.44293688,3.9918886600000003,0.9951246153717428,-0.0017157915800683056,0.00010043893794419889,0.09861057677812501
89.15979,-118.26288575000001,113.61576661,4.0,0.9966480147658177,0.0,0.0,0.08180913557393547
89.26354,-117.46691483000001,113.73522438,4.0023969,0.9974059515249811,-0.0016244597544435406,0.005602595662112838,0.07174496438705481
89.36714,-116.64027955,113.83624271000001,3.99845568,0.9984308190153892,-0.000856584555665019,0.0030246287534754176,0.05591079970865863
89.47088,-115.78248374,113.91997114,4.00305046,0.9991229590831258,0.0002848497777960242,-0.0031888895271056233,0.041749999726546236
89.57449,-114.89258256,113.98759553000001,4.00647638,0.9995494316386555,-0.001745510628487081,-0.00661472992137127,0.02922554108231004
89.67823,-113.97046350000001,114.04021885,4.0,0.9997065561697625,0.0,0.0,0.024223987103563226
89.78198,-113.01547143,114.07898874,3.99257122,0.9998006977192067,0.0037376319951820183,0.0057627353898189945,0.01874528815683843
89.88559,-112.11485562,114.10324926999999,3.9960074100000003,0.999943740624123,0.0016615813116371864,0.0023352026153762393,0.01021281366356238
89.98935,-111.29862877,114.11653502,4.00376088,0.9999783002305036,-0.0019479804601358678,-0.0011267287552702485,0.006191520213304783
90.09295,-110.4604364,114.1228822,4.00606367,-0.9999844063743627,0.00541663458820093,-0.0013141017213814446,0.0003467196523532421
90.19671,-109.59971519999999,114.12287232000001,4.0,-0.9999985344947285,0.0,0.0,0.001712018806895251
90.30045,-108.71635686,114.11711112,3.99965078,-0.9999770733041998,-0.0037612071061837314,0.0054666689567431795,0.0013497101869337745
90.40405,-107.81024287000001,114.10617427,4.00189163,-0.9999754152461072,-0.0003152843095610421,0.0029690767802963264,0.006344610488626793
90.50779,-106.88075251000001,114.09064689000002,3.99695065,-0.9999458725367962,0.00012392621724894825,-0.0029699118033577913,0.009970770421495355
90.6114,-105.92792806,114.07114135,3.9935236200000004,-0.9999015418423371,0.0026316338936383864,-0.005438721375535355,0.012664968778720451
90.71514,-104.98580683,114.04907163,4.0,-0.9999242235706081,0.0,0.0,0.012310447462082085
90.81876,-104.17113961999999,114.02831350000001,4.00647638,-0.999893310198904,-0.005128248557647404,0.00582420933115608,0.012375292799609137
90.92238,-103.34046424,114.00599151,4.00304935,-0.9998940345444759,-0.002607278199445619,0.003345971160695107,0.013925740904995744
91.02598,-102.49360588,113.98241928,3.99683488,-0.999908344776754,0.0012779558585984615,-0.0023549313035340852,0.013271140613786215
91.1296,-101.63030904,113.95791148,3.9928410600000004,-0.9999307048093561,-0.002688194019526945,3.843883526329269e-05,0.011461139334007442
91.23322,-100.7503159,113.93279437,4.0,-0.9998985261341797,0.0,0.0,0.01424561106780356
91.33684,-99.85388089,113.90739062,4.0023969,-0.999842035118252,0.007680831505269195,-0.00036180328338869365,0.016024317032681562
91.44045,-98.94066155,113.88201386000001,3.99845568,-0.9998976950645901,0.003659195627446085,0.0020111476806795063,0.013680825153714287
91.54407,-98.01027513000001,113.85698895,4.00166018,-0.9998941841657418,-0.0025309903193882,-0.0031088174217478613,0.013983912677316867
91.64768,-97.0630769,113.83263145000001,3.9982856600000005,-0.9998639256552188,-0.0010286700554969803,-0.00608368723117155,0.01529904444484775
91.7513,-96.11002639,113.80952947,4.0,-0.9999314502960255,0.0,0.0,0.011708744974898579
91.85504,-95.29701616,113.79110139000001,4.00695258,-0.9999049420359776,-0.005175425549231451,0.005592700444265184,0.011491021023106555
91.95867,-94.47201765,113.77375158000001,4.0035215299999996,-0.9999111398719042,-0.003625061520685435,0.0026167918434346293,0.012558809238492319
92.06227,-93.63506267000001,113.75766556,3.9965943299999998,-0.9999720052722165,0.002796072571519658,-0.0019357106093009302,0.006665108736853191
92.16588,-92.78577251,113.74301173,3.99372998,-0.9999700856029078,0.0003571447892639333,-0.001479519596658658,0.0075836250352923395
92.2695,-91.92431560000001,113.72998141000001,4.0,-0.9999754327928614,0.0,0.0,0.007009551392887748
92.37311,-91.05066627000001,113.71874852,4.00293659,-0.9999718494906267,0.005897410761608579,-0.0034866352613200273,0.003060089403727255
92.47686,-90.16448701,113.70949761,4.00010822,-0.9999826554361512,0.0033943015290004855,-0.002965841076668908,0.0037909537984536276
92.58047,-89.26591281000002,113.70240263,4.001282059999999,-0.9999844602508379,-0.002988540142554202,0.0024613204101896356,0.004011207610572939
92.68408,-88.35481096,113.69764253,4.00525412,-0.9999852156620896,-0.003506745410632834,0.0005120497137386537,0.00412419676539437
92.78783,-87.43103874,113.69541719000001,4.0,-0.9999998796584719,0.0,0.0,0.0004905945797635436
92.89147,-86.4947528,113.69588403,3.9971269,0.9999756028466195,-0.0010346711697911957,-0.004455116028401488,0.005279688275232496
92.99493,-85.54547441999999,113.69923167000002,4.001073369999999,0.9999827687496976,-0.0005251321615993037,-0.0024561444420937357,0.0053060149247208
93.09857,-84.78984553000001,113.70334985,3.99753736,0.9999979963811759,-0.0003957553157038129,0.0016511785124499253,0.0010602928291222904
93.20216,-84.0496183,113.70733291,3.99468239,0.9999783426001625,-0.004351030896013815,-0.0002832212013317759,0.004929771447506991
93.30578,-83.28775691999999,113.7113322,4.0,0.9999966236324226,0.0,0.0,0.0025986003453879586
93.40939,-82.50423375000001,113.71536125,4.00150798,-0.999974242252856,-0.005175890850964677,-0.00488094122085936,0.0009494195721008857
93.51313,-81.69948303,113.7194141,3.99869509,0.9999908749440806,0.0012279258540699954,0.0028664007314849987,0.0029199269709414316
93.61675,-80.87395046,113.72348343,4.00257841,0.9999960259580147,9.189009348675301e-05,-0.002668035141973957,0.0009062079613976993
93.72048,-80.02783878000001,113.72758250999999,4.00600017,-0.9999897184136644,-0.00256503869973867,0.00368309305636964,0.0006468917741174445
93.82412,-79.16158846,113.73168912,4.0,0.9999972350825499,0.0,0.0,0.0023515584737373503
93.92785,-78.27525968,113.73582538000001,3.9949522400000004,0.9999647048531903,-0.006287876213295755,0.0045362697146984505,0.003236343256515739
94.03155,-77.36943489000001,113.73997005,3.99836273,0.9999852016855777,-0.003788025482994748,0.0034974600980456397,0.0017363886826300288
94.1351,-76.44444737,113.74413194,4.00186898,0.9999842498113382,0.003785691140938403,-0.003197543348817516,0.002635220744633799
94.23882,-75.50046428,113.74830057,4.00641288,0.9999762223758145,0.006300560294000665,-0.002732924269882302,0.0006234965212960643
94.34255,-74.53765785,113.75248975000001,4.0,0.9999976751066224,0.0,0.0,0.0021563351664617377
94.4462,-73.55679405,113.75668274,3.99501573,0.9999896936934287,-0.0038121168429855034,-0.0014189834062346867,0.0020166204875886346
94.54994,-72.55789826,113.76089415000001,3.9995442100000003,0.9999986920009014,-0.0013277039850479785,-0.0009232782611673232,2.749303663192515e-05
94.65365,-71.54126735,113.76510044000001,3.9992972200000003,0.9999865843315615,0.0013340708391181464,0.001321256497512928,0.0048275970379588005
94.75729,-70.59094490000001,113.76898484,3.9981586800000004,0.9999655067916287,0.003833182271695107,0.003785225800948425,0.006321709125603677
94.86103,-69.80144558,113.77216937,4.0,0.9999979913715186,0.0,0.0,0.002004308591080105
94.96465,-69.00242892,113.77535331,4.0037461400000005,-0.999991679057783,0.0013137193766544382,0.0038102057469145225,0.0006311012292283
95.06825,-68.19420303,113.77853660999999,4.00258703,0.9999981234634291,0.0011376917544520147,-0.0013285332149921164,0.0008329025085389193
95.17185,-67.37673793,113.78172079000001,3.9974129699999996,0.9999923695913674,-0.0021463828338455357,0.0011320542212840579,0.003061413564438238
95.27559,-66.549998,113.78490978,3.99625386,0.999975576349867,-0.00462853613817184,0.002639060386865691,0.00452313135377128
95.37921,-65.71446384,113.78809731,4.0,0.9999982014109129,0.0,0.0,0.0018966219811214218
95.48285,-64.87027858,113.79128375,4.0027937300000005,0.9999953227565714,0.0008970969899918752,-0.0013735819151895023,0.002581269976822866
95.58659,-64.01722324,113.79446936000001,4.00164438,0.9999907162124276,-0.0015493619549622711,0.00011411577713664604,0.004019196944410302
95.6902,-63.15578733,113.79765223000001,3.9987029400000003,-0.9999969842537498,-0.002156868601203761,0.0007119839897106507,0.0009340664007446603
95.7938,-62.28593372,113.80083,3.99925395,-0.9999909538763749,-0.002678884119270655,0.002195830583880449,0.0024686176982646507
95.89742,-61.40778947,113.80399971000001,4.0,0.9999983824312144,0.0,0.0,0.0017986480908298518
96.00104,-60.521504130000004,113.80717615,3.99788883,0.9999828776094272,0.0002525308169725489,0.004279347771544529,0.0039834531258694204
96.10478,-59.62738547,113.81033786,3.9984714,0.9999928367234642,0.0007278372197450393,0.002767149617390207,0.0024778292385832057
96.2084,-58.72520324,113.81349907,4.0021074599999995,0.9999950100480469,-0.00011930617972449101,-0.002566533249756053,0.0018380838174152613
96.312,-57.81566011,113.81665622000001,4.00552397,0.9999805058098379,0.0033251839282827434,-0.003103262994132225,0.004277956396810075
96.41565,-56.89851504000001,113.81980815000001,4.0,0.9999985414187754,0.0,0.0,0.001707969648950648
96.51944,-55.97389345,113.82294560000001,3.99542844,0.9999811201794405,-0.00583244896690878,-0.0018955482979669236,0.0003856428004758219
96.62299,-55.04194059,113.82608436000001,3.99883379,0.9999904667148491,-0.002358683087535306,-0.0023587862464839603,0.0028176623208409014
96.72661,-54.10297818,113.82920681,3.9997759200000003,0.9999963917805703,0.0020495905835033745,0.0016565879779948452,0.0005208843934858651
96.83026,-53.156957410000004,113.83233231,3.99638085,0.9999848995504459,0.004037907683278322,-0.0022836007893524903,0.002946377447104404
96.93383,-52.203997380000004,113.83544004,4.0,0.999998683319592,0.0,0.0,0.001622762793052711
97.03753,-51.28784461,113.83839508,4.00028573,-0.9999718743525071,-8.568226181829567e-05,-0.006427762848248698,0.0038635511191740975
97.14114,-50.465844790000006,113.84102642,3.99692663,-0.9999939211565845,-0.0020586791676476942,-0.0024559897659263675,0.0013739011002267445
97.24469,-49.639354329999996,113.8436511,4.00423194,0.9999838832333591,-0.003283123024368808,-0.0018326961750253442,0.0042538925078698725
97.34816,-48.8082506,113.84626266,4.00653987,0.999955698709813,-0.0072730703664228335,-0.0028153558562166565,0.005270373479889782
97.45171,-47.97261838000001,113.84887039,4.0,0.9999987959746187,0.0,0.0,0.0015517890684424323
97.55502,-47.13274346,113.85145979,3.99631735,-0.9999929486800005,-0.0022694816632186196,-0.00285558383164169,0.0008931317027689467
97.65852,-46.28851084,113.85404369,3.99859444,0.9999969175433623,-0.001657484166762377,0.0018466765882179522,8.622986374393634e-05
97.76187,-45.43979093,113.85662430000001,4.00140556,0.9999896068927692,0.0030686970129553065,-0.0014514569306003995,0.003043431922396168
97.86526,-44.587287859999996,113.85918587,4.00368265,0.9999712286241796,0.006065036775127326,-0.0004983270645129807,0.004528677831509711
97.96862,-43.730466459999995,113.86174731,4.0,0.9999988977824672,0.0,0.0,0.001484733595879083
98.07206,-42.86982307,113.86429156,3.9982221700000005,0.9999706054370389,-0.006488895469494429,-0.0036732331886177422,0.0017860166320334092
98.17532,-42.00522915,113.86682471,4.000478800000001,0.9999851904389745,-0.003492126171021822,-0.0026567374285416763,0.0032195813034166386
98.27871,-41.13698206,113.86934192000001,3.99836348,0.9999942190895024,0.002776311915179238,0.0019604230661028443,0.00010305885559293883
98.3822,-40.2649537,113.87185312,3.9949522400000004,0.9999910016042995,0.002311594799004624,-0.0004931135465369997,0.003522794195734114
98.48569,-39.38921376,113.87434639,4.0,0.9999989928657566,0.0,0.0,0.0014192489113860223
98.58919,-38.51008053,113.8768362,4.0017143399999995,-0.9999820494749958,-0.0001735983593533109,-0.00588734814221718,0.0010998741969411832
98.69272,-37.62740992,113.8793093,3.9983399200000003,0.9999915210095267,-0.0003020790469222354,0.0033826920014608007,0.002328959451365204
98.79615,-36.741493059999996,113.88176477000002,4.00316512,0.9999934973249428,-0.0003976468035484682,-0.0035840622812176584,4.1017234484016626e-05
98.89976,-35.8522082,113.88420864,4.00715894,0.9999643289264746,-0.004360085363960641,-0.007071792742075686,0.0015232457638785924
99.00328,-34.95962189,113.88664057,4.0,0.9999990822307675,0.0,0.0,0.0013548201440359362
99.107,-34.06404681,113.88905385,3.9918886600000003,-0.9999441911709881,-0.0076542696688458225,-0.006685190574185732,0.0028870272291128267
99.21063,-33.16533629,113.89145065999999,3.99589155,-0.9999871467330536,-0.003681793830590535,-0.0031794931006125173,0.0014288409632744706
99.31424,-32.263803180000004,113.89383775,4.00399259,0.9999880091830128,-0.002479562414037259,-0.0016479237633367171,0.0038881367902664546
99.41837,-31.359295980000002,113.89620964,4.007428780000001,0.9999876395406664,-0.0005160571460813715,0.0022740506196402945,0.004391257756899342
99.52171,-30.45190322,113.89856594999999,4.0,0.9999991666900644,0.0,0.0,0.0012909760558743977
99.62559,-29.542148830000002,113.90090135000001,3.99971427,0.9999913024043393,-0.0015567062618173167,-0.0014349240631866278,0.003593434877724444
99.72953,-28.647692120000002,113.90317295999999,4.00307337,0.9999886640910377,0.0004277637647234579,0.002478104539182036,0.004043229584929923
99.83345,-27.806292400000004,113.90529887999999,3.99715834,-0.9999897393649575,0.0006112560886530542,0.0038967713640646866,0.0022277126687663064
99.93756,-26.962983100000002,113.90740409,4.00165084,-0.9999623989396097,-0.00039638820015424595,0.006896350078060363,0.005242512654889807
100.042,-26.117817730000002,113.90949218,4.0,0.9999992427944381,0.0,0.0,0.0012306138916793885
100.1458,-25.2703986,113.91156406,3.9916823,0.9999941668107976,-0.0007706006153089701,0.002744193808034605,0.0018819987817830658
100.2499,-24.42149263,113.91362547000001,3.9962467600000005,-0.9999993891165672,-0.000209101346949904,0.0002152298475172072,0.0010638229325219955
100.3539,-23.57045559,113.91567013,4.00259467,0.9999941554540331,-0.0003082313394928225,0.0005198916485826451,0.0033650800718464423
100.458,-22.717820579999998,113.91769859,4.0014921,-0.9999995240267107,-0.0001801564896359325,0.0009557980994640081,7.70712959475106e-05
100.5618,-21.86364033,113.91971061000001,4.0,0.9999993133441727,0.0,0.0,0.0011718836047321642
100.6656,-21.00775973,113.92170648,3.99993651,0.9999831260161464,0.0019107510272582877,0.004690477663969073,0.002845370410297527
100.7695,-20.15047003,113.92368929,3.99881871,-0.9999919655003658,-0.00236314871405277,-0.0031813489373057674,0.0006028945259500691
100.8734,-19.291580019999998,113.92564388000001,4.00222324,0.9999886510386912,-0.002676023220933146,-0.0026671338903275135,0.002902256079459103
100.9772,-18.43116702,113.92759311,4.00620653,-0.9999915876451411,0.003683725027172356,0.001719755079719175,0.0005452076119529117
101.081,-17.56952952,113.92952081,4.0,0.9999993809593982,0.0,0.0,0.0011126908017774204
101.1847,-16.706725080000002,113.9314306,3.9961744900000005,0.9999645163726237,0.0032694496559524844,3.0023356953048703e-05,0.007763748657062354
101.2884,-15.842574810000002,113.93332658,4.00013148,0.9999878268051164,0.0022616483591507606,0.0010212362869306657,0.0042647701844601
101.3922,-14.97738349,113.93519643,3.99940543,-0.999996936364188,0.0018521116219225471,0.0015371806196531953,0.0005779450841910873
101.4958,-14.110959829999999,113.93704814,4.00109527,0.9999894295385426,-0.0008964092628214899,-0.0030306289585978374,0.003339543341348687
101.5995,-13.243624850000002,113.93888865000001,4.0,0.9999994458428191,0.0,0.0,0.001052764957044913
101.7033,-12.37541842,113.94070615000001,3.9965237100000004,-0.9999864466956756,-0.0008739688263978772,-0.003037273770633656,0.004137338696495737
101.8069,-11.50618321,113.94250477,3.9982392399999998,-0.9999970845624625,-0.0018529019728719402,-0.0015369043677940985,0.00018853598727088894
101.9106,-10.63596191,113.94428040999999,4.001760760000001,0.9999952589847632,-0.0021581902687854274,-0.0008243881407096934,0.0020358307772155326
102.0144,-9.76529813,113.94604340000001,4.00347629,0.9999833294476708,-0.00266753202390634,0.0011492167723834764,0.004990430889490063
102.1181,-8.893770940000001,113.94777906,4.0,0.9999995081310051,0.0,0.0,0.0009918355447056193
102.2218,-8.02144998,113.94950255,3.99985714,-0.9999816334664359,-0.001443791709217005,0.004454997298631183,0.0038472320398107752
102.3256,-7.14886022,113.95120116,4.00153669,-0.9999961659321853,-0.0009254051218068413,0.0024588822818241117,0.0008750109794369386
102.4293,-6.27559048,113.95287556,3.99753646,0.9999967875259047,-0.0007184530397250566,0.0012480678699460812,0.0020859265788192834
102.5329,-5.4016959799999995,113.95453707000001,3.99468239,0.9999950912571013,-0.0002396726946243589,-0.002687015173453596,0.0015937277555136708
102.6367,-4.52772455,113.95616912,4.0,0.9999995678839302,0.0,0.0,0.0009296407655241746
102.7403,-3.66598663,113.95776448000001,3.99960317,-0.9999964020222395,0.0022579336934602165,-0.0014402885953111123,0.00015246892753856755
102.8441,-2.8120001400000003,113.95932044999999,3.99681077,-0.9999952006988606,0.0017438354745261076,0.002481045765624029,0.0006340575621809943
102.9476,-1.95765925,113.96085588,4.0028416600000005,0.9999874331112677,0.0015531817891902078,0.0040936961657776355,0.002441904496509277
103.0513,-1.10349509,113.96236969,3.9983491600000005,0.9999647985833495,0.0010823323836700433,0.008087512796377339,0.001955067144872422
103.155,-0.24906096000000003,113.96386252,4.0,0.9999996238897713,0.0,0.0,0.0008673063564593989
103.2587,0.60530518,113.96533373,4.00927011,0.9999951974957516,0.0022557951851216716,-0.0018585569605407617,0.0010306015428371946
103.3622,1.45982549,113.96678735,4.0046937300000005,0.999996194214367,0.0017462765070902482,0.002067657068369656,0.0005356018954076603
103.4665,2.31419765,113.96821125000001,3.99704285,0.9999936368478375,-0.0009400398747267188,-0.003280036903854884,0.0010411276476544708
103.5696,3.16810501,113.96962018,4.00096829,0.9999828569831625,0.00250700028840696,-0.005291497277541931,2.7311315720738558e-05
103.6733,4.0222478200000005,113.97099976,4.0,0.9999996773012888,0.0,0.0,0.0008033662416316394
103.7768,4.87608549,113.9723605,3.99331727,-0.9999959493927244,0.002507099061551275,0.00011415131097576921,0.0013426175620185814
103.8805,5.72929384,113.97370183000001,3.9973058200000002,-0.9999947659563857,-0.0009413954704396985,0.0020596481151548746,0.0023107756367870785
103.9841,6.58234169,113.97501278,4.00118914,0.9999862248502867,-0.001735520170167279,0.0021705193569915874,0.004452743551088814
104.0877,7.43491212,113.97630428000001,3.9978094599999996,0.9999763624685271,-0.0022531115453318573,0.0007210195012468138,0.006455859621786927
104.1913,8.28695214,113.97757616000001,4.0,0.9999997281001404,0.0,0.0,0.0007374277220710643
104.295,9.13841956,113.97882046999999,4.0026667400000004,0.9999948757177779,0.0018423455951112507,0.0026180582473483965,8.479826190607198e-06
104.3986,9.98950207,113.9800374,3.9992819500000003,0.9999965715810579,0.0013365391187995929,0.001122869765981569,0.0019518331902566197
104.5023,10.83988644,113.98123408,4.00164491,-0.9999971277991524,0.0018396495783917222,0.001530233808348662,0.00013589468746284312
104.606,11.68955188,113.98240645,4.0027937300000005,0.9999686203083517,-0.004839252778537038,-0.004982256134321116,0.003810138444908083
104.7096,12.53842642,113.98355434,4.0,0.9999997760837688,0.0,0.0,0.0006692028184974498
104.8132,13.38645784,113.98467752,3.99530145,-0.9999931903320386,-0.0002442331374687329,-0.0016769271814197036,0.003278346374959729
104.9168,14.23359806,113.9857758,3.99647084,0.9999946394877448,-0.0026831645153166353,-0.0017569877340471807,0.0006592556876110846
105.0206,15.08003496,113.98685318,4.002602309999999,-0.999992570906789,-0.00298390189417562,-0.0023671602645835657,0.0005924634997474995
105.1242,15.9252512,113.98789338,3.99923807,-0.9999936429466783,-0.0015322629885663385,-0.0019017372160660482,0.002598005374562616
105.2278,16.769640770000002,113.98891607,4.0,0.9999998209618007,0.0,0.0,0.0005983948249806785
105.3314,17.612958810000002,113.98991697,4.0036191500000005,0.9999787663293649,0.003043499540582143,0.0018257440170146722,0.005465405724412925
105.4352,18.45487328,113.99088786,4.00022408,0.9999920047949918,0.0015411322876270317,0.0013290519722535775,0.0034422199552305677
105.5389,19.29583595,113.99183296,4.00081864,-0.9999987704376135,0.0010305666214561707,0.0004256445551697436,0.0011026705820616908
105.6426,20.13555209,113.99274794000002,4.00252388,0.9999898571458493,-4.551298322270704e-05,0.0035185961970896898,0.002811230121169425
105.7461,20.97396753,113.99364416,4.0,0.9999998623549904,0.0,0.0,0.0005246808556613887
105.8499,21.83446756,113.99453378,4.001761950000001,-0.9999477199722385,-0.0005226333307631356,0.00683917146489939,0.007583528888118349
105.9535,22.69711737,113.99539861,4.00342023,-0.9999883570761569,-0.0014522814935601848,0.0028579398638982523,0.0036067672958129764
106.0576,23.55801186,113.99623442000001,3.9956535900000003,0.9999907927588847,-0.0010317107610388482,0.0015537292781878707,0.0038646986549116477
106.1609,24.4173192,113.99704126,3.9927775700000003,0.9999881758143466,0.0019076412283385487,-0.0009087808390013486,0.004379869156271587
106.2645,25.274781280000003,113.99781870999999,4.0,0.9999999008757994,0.0,0.0,0.0004452509307645519
106.3682,26.130799470000003,113.99856700000001,4.00103178,0.999987200368645,-0.00482106662263175,-0.0003389986285031077,0.0014971624592369525
106.472,26.98508563,113.99928571000001,3.99822414,0.9999925148437012,-0.0018449190098071234,-0.0027791252457317647,0.0019603553978318235
106.5756,27.8375916,113.99997459000001,4.00142854,-0.9999939731012959,-0.001432089054729842,-0.0029862060299529762,0.0010418519908215371
106.6793,28.688019580000002,114.00063332,3.99692054,-0.9999958424590555,-0.0024377027857192344,-0.0015378108056027999,8.83609569036083e-05
106.7829,29.53655506,114.00126184000001,4.0,0.9999999345321494,0.0,0.0,0.00036185037927316543
106.8865,30.38314883,114.00185999,4.00403186,0.9999942743592256,-0.002436183774209658,0.002204480242171093,0.0008102618379189451
106.9903,31.227745730000002,114.00242752,3.9995136600000003,0.9999971509770942,-0.0014341876206853002,0.0007169274272377605,0.0017683773995958946
107.0939,32.07029666,114.00296426000001,4.00152905,-0.9999973650935969,-0.0006288601757469705,0.0012188382297608027,0.0018408623284782797
107.1975,32.91072283,114.00347,4.00211117,-0.9999744702536228,0.0023047349498096586,0.005190677317701366,0.0043363471702551675
107.3011,33.74877896,114.00394444,4.0,0.9999999624406858,0.0,0.0,0.00027407777565550436
107.4049,34.58463657,114.00438747,3.99550781,0.999976579887907,0.004828675523971015,0.001834560394170049,0.004489761299755725
107.5085,35.41844205,114.00479906000001,3.99611563,0.9999942220604137,0.0018357677961264517,-0.002072374756429341,0.001972578326830665
107.6122,36.24949769,114.00517862999999,4.00295751,-0.999994658463138,0.0013378661622260302,-0.0026735882955580643,0.0013210166350145634
107.716,37.07840439,114.00552636,3.99903171,-0.9999928053042662,0.0018470592046147282,-0.0017124444268155465,0.0028364143004443996
107.8196,37.90467448,114.00584185,4.0,0.9999999835437094,0.0,0.0,0.00018141824810357897
107.9233,38.728475530000004,114.00612498000001,4.0038255099999995,-0.9999968481625653,0.0014821982102590575,-0.002022232185796134,0.0001316449292003193
108.0271,39.54953794,114.00637551,3.9998688700000002,-0.9999962676704321,0.0019559411625919643,-0.0010212202766809511,0.0016112257819166085
108.1308,40.36849016,114.00659345,4.00117384,0.9999968725087641,0.0016507670543361907,-0.00011761554628700365,0.0018751286372855405
108.2346,41.184142089999995,114.00677829,4.00231753,0.9999943038275939,-0.00030343396195532646,0.003338500794428841,0.00039325900105593444
108.3382,41.997345939999995,114.00693013,4.0,0.9999999965316285,0.0,0.0,8.328711180896579e-05
108.4419,42.807848750000005,114.00704865,4.00196831,0.9999918176571533,0.0002974311414600448,-0.003338949833199943,0.0022644132728422517
108.5458,43.61534125,114.00713368999999,4.00306506,0.9999983447890528,-0.0016507840102457972,0.00011598650252603935,0.0007562264457714508
108.6493,44.42001859,114.00718510000002,3.99693494,-0.9999956167482857,-0.002662355826016771,0.00102186833952898,0.0007963232810349643
108.753,45.221625720000006,114.00720269,3.9980316900000004,-0.9999780385053284,-0.005657302042959225,0.0020065467265758647,0.0028091299123787854
108.8571,46.06572666,114.00718429000001,4.0,-0.9999999997531793,0.0,0.0,2.2218041376041637e-05
108.9604,46.938600349999994,114.00712476000001,3.99768247,0.9999821837342354,-0.004406834437250634,-0.00045322322390611375,0.0040008265473230895
109.0646,47.80772581,114.00702388,3.99882657,0.9999959803171726,-0.001431302949110862,-0.0014390039031027038,0.0019798962426226248
109.1678,48.67323761,114.00688127,4.000478800000001,-0.9999970407822778,-0.0011234431834240609,-0.0019480368836015543,0.0009281456787181875
109.2714,49.53461495,114.00669684,3.9982221700000005,0.999986147475494,0.002628236403645512,0.00344135385087456,0.002992376012272792
109.375,50.39226363,114.00647026000001,4.0,-0.9999999895238807,0.0,0.0,0.00014474888100864867
109.4789,51.24611309,114.0062013,4.0041588500000005,-0.9999537171068715,0.0029966672946069744,0.00471956137242352,0.007830029995350742
109.5821,52.09564141,114.00588991000001,4.00187662,-0.9999862417206092,0.001524182549386049,0.0031868129042573476,0.0038778164681623375
109.6857,52.941492939999996,114.00553552,3.9977758100000003,0.9999933441363896,0.0007339672073901449,0.00277481204556914,0.0022524194037503087
109.7894,53.78289659,114.00513826000001,3.99379347,0.9999957877235564,-0.0017310260576592854,0.0023137942584453893,0.0002728370598872104
109.893,54.62025006,114.00469766,4.0,-0.9999999617004054,0.0,0.0,0.00027676558260159966
109.9968,55.453277490000005,114.0042136,4.00430171,0.9999988989462081,6.96031754254282e-05,-0.001482316336408326,2.1971081060932792e-07
110.1004,56.281891710000004,114.00368591,4.00033993,-0.9999933192352016,0.0023681544199296673,0.0019589221078713036,0.001978876899313005
110.2043,57.10629419,114.00311415,3.99989178,0.9999907625381533,0.0024792826295966888,0.0025549717800014593,0.002408342834576224
110.3079,57.92595385,114.00249851000001,3.99706341,0.9999699110686124,0.0005556405447172043,0.005052871714875719,0.005859753275459273
110.4118,58.7414447,114.00183814,4.0,-0.9999999119372268,0.0,0.0,0.00041967313296921373
110.5154,59.55191145,114.00113372,4.00579382,-0.9999740031392128,-0.001133533968198974,-0.0003543705432458776,0.007112142293198978
110.6196,60.35808566,114.00038418,4.0029346,-0.9999890977688931,0.0008389838522842552,-0.002780076210667492,0.003656723357543549
110.7232,61.159517859999994,113.99958965,3.99857154,0.9999880107959584,0.0018312233304325824,-0.004000284063697951,0.0021500262477098116
110.827,61.95612087000001,113.99874995,4.00307946,0.9999554787553322,0.004796850951594609,-0.007509088862950485,0.003105529357601439
110.9304,62.74766372,113.99786518,4.0,-0.9999998346531128,0.0,0.0,0.0005750597768986811
111.0343,63.53470102000001,113.99693434999999,3.9912061,0.9999866253105371,-0.00398490427812009,0.002928870330329283,0.0015137557682127114
111.138,64.31650950000001,113.99595801,3.99577721,0.9999963548612555,-0.001018712761478877,-0.0005232215352517063,0.002445143704662271
111.2416,65.09330215,113.99493573,4.00294929,-0.9999887710786626,0.00030514839406015727,-0.0020398865916428114,0.004266551738453573
111.3453,65.86517586,113.99386699000001,4.00128575,-0.9999578092526772,0.0037888050146761072,-0.005989833101419668,0.005843506700973954
111.449,66.63172373,113.99275222,4.0,-0.9999997225896492,0.0,0.0,0.000744862822642372
111.5527,67.3932206,113.99159059,4.005857310000001,0.999968131160903,0.006653397896153008,-0.002710634696834936,0.0034815827646080015
111.6563,68.20416409,113.99029267,4.00411487,0.9999922800902096,0.0031760526820253225,0.0012404421495405072,0.0019528831553622132
111.7601,69.09646324,113.98878977000001,3.99681131,-0.9999897613594017,0.0017500420283546245,0.0027674464974785274,0.0031234226658848306
111.8637,69.98139265,113.98721966,3.99960317,-0.9999766109194425,-0.0016901972168271863,0.006243467098413581,0.0022226034340708353
